run_label,config_name,checkpoint_step,checkpoint_label,env_name,task_one_hot_idx,eval_seed,success_rate,avg_return,std_return,avg_steps,std_steps,avg_first_success_step,episodes,goals
pickplace_push,config_1,9800000,9800000,pick-place-v3,0,67,1.0,55.67018395831354,20.454196082559296,40.62,5.806013771803108,40.62,50,50
pickplace_push,config_1,9800000,9800000,push-v3,1,67,0.98,142.82272866468958,66.11255681028125,44.78,65.80809763460508,35.48979591836735,50,50
pickplace_push,config_1,9850000,9850000,pick-place-v3,0,67,1.0,55.152470666894516,21.281582349771785,40.78,5.856411104115573,40.78,50,50
pickplace_push,config_1,9850000,9850000,push-v3,1,67,1.0,150.16401175864286,107.80690991450572,38.54,19.764129536271785,38.54,50,50
pickplace_push,config_1,9900000,9900000,pick-place-v3,0,67,1.0,55.16442442492853,21.13337320371545,40.58,5.918114702559682,40.58,50,50
pickplace_push,config_1,9900000,9900000,push-v3,1,67,0.98,154.31342740550133,155.81919257593083,45.82,65.86990579768518,36.55102040816327,50,50
pickplace_push,config_1,9950000,9950000,pick-place-v3,0,67,1.0,54.33428448827501,21.835569607636646,40.52,5.953013299744826,40.52,50,50
pickplace_push,config_1,9950000,9950000,push-v3,1,67,1.0,136.7200079094835,36.7429168747323,40.98,23.329485591396647,40.98,50,50
pickplace_push,config_1,10000000,10000000,pick-place-v3,0,67,1.0,54.0879736375405,22.113911875658964,40.76,6.086317877512024,40.76,50,50
pickplace_push,config_1,10000000,10000000,push-v3,1,67,0.98,137.3792766552714,52.4020598237459,47.44,66.41771339831885,38.204081632653065,50,50
pickplace_push,config_1,10000000,final,pick-place-v3,0,67,1.0,54.705642948311876,22.178157392268215,40.8,6.006798869036754,40.8,50,50
pickplace_push,config_1,10000000,final,push-v3,1,67,0.98,137.09333140312316,39.46062488541835,46.08,66.11086545048586,36.816326530612244,50,50
pickplace_push,config_2,50000,50000,pick-place-v3,0,67,0.0,5.655838443964268,3.5687181100607455,500.0,0.0,,50,50
pickplace_push,config_2,50000,50000,push-v3,1,67,0.0,109.90016043425476,97.27952421073178,500.0,0.0,,50,50
pickplace_push,config_2,100000,100000,pick-place-v3,0,67,0.0,4.224473207545977,2.606595544935062,500.0,0.0,,50,50
pickplace_push,config_2,100000,100000,push-v3,1,67,0.0,109.24806581676864,97.60233869594704,500.0,0.0,,50,50
pickplace_push,config_2,150000,150000,pick-place-v3,0,67,0.0,7.173148086699311,6.926318313748574,500.0,0.0,,50,50
pickplace_push,config_2,150000,150000,push-v3,1,67,0.0,265.4548568977412,250.39717247224885,500.0,0.0,,50,50
pickplace_push,config_2,200000,200000,pick-place-v3,0,67,0.0,24.082992485998535,14.391628738587913,500.0,0.0,,50,50
pickplace_push,config_2,200000,200000,push-v3,1,67,0.0,242.25844137906697,159.55522094221075,500.0,0.0,,50,50
pickplace_push,config_2,250000,250000,pick-place-v3,0,67,0.0,37.37827410615339,11.606432998530893,500.0,0.0,,50,50
pickplace_push,config_2,250000,250000,push-v3,1,67,0.0,276.82462184144623,291.04646794993846,500.0,0.0,,50,50
pickplace_push,config_2,300000,300000,pick-place-v3,0,67,0.0,42.809666980040404,10.706408490702861,500.0,0.0,,50,50
pickplace_push,config_2,300000,300000,push-v3,1,67,0.0,342.0506437866775,365.1534716444045,500.0,0.0,,50,50
pickplace_push,config_2,350000,350000,pick-place-v3,0,67,0.0,46.33494017027214,11.595865925692069,500.0,0.0,,50,50
pickplace_push,config_2,350000,350000,push-v3,1,67,0.0,519.9864402842907,386.71828033433866,500.0,0.0,,50,50
pickplace_push,config_2,400000,400000,pick-place-v3,0,67,0.0,49.26502066116008,13.527786151850732,500.0,0.0,,50,50
pickplace_push,config_2,400000,400000,push-v3,1,67,0.0,460.2007148150417,277.0553605306145,500.0,0.0,,50,50
pickplace_push,config_2,450000,450000,pick-place-v3,0,67,0.0,49.928013290425554,15.03900102647603,500.0,0.0,,50,50
pickplace_push,config_2,450000,450000,push-v3,1,67,0.0,414.8708926171432,407.1680686830758,500.0,0.0,,50,50
pickplace_push,config_2,500000,500000,pick-place-v3,0,67,0.0,48.05264187108016,14.457149491761507,500.0,0.0,,50,50
pickplace_push,config_2,500000,500000,push-v3,1,67,0.0,454.33995967662065,444.5159651132599,500.0,0.0,,50,50
pickplace_push,config_2,550000,550000,pick-place-v3,0,67,0.0,49.79625216193083,15.350452591912681,500.0,0.0,,50,50
pickplace_push,config_2,550000,550000,push-v3,1,67,0.0,462.93311066174846,474.9259275114717,500.0,0.0,,50,50
pickplace_push,config_2,600000,600000,pick-place-v3,0,67,0.0,51.336857053128455,13.924247969549466,500.0,0.0,,50,50
pickplace_push,config_2,600000,600000,push-v3,1,67,0.0,497.9768148367804,543.6611081735024,500.0,0.0,,50,50
pickplace_push,config_2,650000,650000,pick-place-v3,0,67,0.0,53.578772325028595,16.23322760885725,500.0,0.0,,50,50
pickplace_push,config_2,650000,650000,push-v3,1,67,0.0,514.9192754162631,553.1351164316405,500.0,0.0,,50,50
pickplace_push,config_2,700000,700000,pick-place-v3,0,67,0.0,55.37499327123942,14.360768298595534,500.0,0.0,,50,50
pickplace_push,config_2,700000,700000,push-v3,1,67,0.0,522.7769997253258,504.0848583276563,500.0,0.0,,50,50
pickplace_push,config_2,750000,750000,pick-place-v3,0,67,0.0,55.73636346033897,14.181190597925063,500.0,0.0,,50,50
pickplace_push,config_2,750000,750000,push-v3,1,67,0.0,662.2800004897323,508.42062073098725,500.0,0.0,,50,50
pickplace_push,config_2,800000,800000,pick-place-v3,0,67,0.0,55.81393928323892,13.479523730061263,500.0,0.0,,50,50
pickplace_push,config_2,800000,800000,push-v3,1,67,0.0,641.2344878827261,472.49843315085286,500.0,0.0,,50,50
pickplace_push,config_2,850000,850000,pick-place-v3,0,67,0.0,58.09607213117198,15.134595251125653,500.0,0.0,,50,50
pickplace_push,config_2,850000,850000,push-v3,1,67,0.0,920.2045158133417,560.2721218582204,500.0,0.0,,50,50
pickplace_push,config_2,900000,900000,pick-place-v3,0,67,0.0,59.2810890520324,16.606632789184392,500.0,0.0,,50,50
pickplace_push,config_2,900000,900000,push-v3,1,67,0.0,1222.9810403278389,613.1172044258209,500.0,0.0,,50,50
pickplace_push,config_2,950000,950000,pick-place-v3,0,67,0.0,69.0401668400637,25.581427296966236,500.0,0.0,,50,50
pickplace_push,config_2,950000,950000,push-v3,1,67,0.0,1200.151323477724,669.9449083880958,500.0,0.0,,50,50
pickplace_push,config_2,1000000,1000000,pick-place-v3,0,67,0.02,76.7177328378134,35.97767551214924,493.98,42.56782822743016,199.0,50,50
pickplace_push,config_2,1000000,1000000,push-v3,1,67,0.0,1084.5212338613044,480.8630849459169,500.0,0.0,,50,50
pickplace_push,config_2,1050000,1050000,pick-place-v3,0,67,0.02,80.62326343250756,41.12063923241601,492.64,52.0430590953299,132.0,50,50
pickplace_push,config_2,1050000,1050000,push-v3,1,67,0.04,1133.0976411483332,558.6035561587115,486.26,69.01487860880256,156.5,50,50
pickplace_push,config_2,1100000,1100000,pick-place-v3,0,67,0.16,67.29190306287654,37.854995006310844,453.68,112.2756156854685,210.5,50,50
pickplace_push,config_2,1100000,1100000,push-v3,1,67,0.32,2039.951471692182,953.2058429333816,401.04,161.33675770807812,190.75,50,50
pickplace_push,config_2,1150000,1150000,pick-place-v3,0,67,0.18,65.20891867464161,41.30634330574951,442.74,132.29694645310724,181.88888888888889,50,50
pickplace_push,config_2,1150000,1150000,push-v3,1,67,0.4,1638.737950150382,1108.244433756942,353.8,192.48811254045728,134.5,50,50
pickplace_push,config_2,1200000,1200000,pick-place-v3,0,67,0.12,69.65331222539247,37.733731994449904,459.16,113.04836602633621,159.66666666666666,50,50
pickplace_push,config_2,1200000,1200000,push-v3,1,67,0.36,1612.7588249738035,1164.996565105035,361.7,194.7533500275124,115.83333333333333,50,50
pickplace_push,config_2,1250000,1250000,pick-place-v3,0,67,0.16,97.2115641132957,137.08695245182705,441.08,137.25647674395285,131.75,50,50
pickplace_push,config_2,1250000,1250000,push-v3,1,67,0.42,1763.2708954401446,1366.8482773043397,327.18,207.4887447156435,88.52380952380952,50,50
pickplace_push,config_2,1300000,1300000,pick-place-v3,0,67,0.16,86.48197983692515,105.78145327410661,447.04,131.7471232695269,169.0,50,50
pickplace_push,config_2,1300000,1300000,push-v3,1,67,0.46,1493.1796903792078,1302.2871375071288,316.36,209.98005347447375,100.78260869565217,50,50
pickplace_push,config_2,1350000,1350000,pick-place-v3,0,67,0.14,112.00911282422626,157.73999744175944,451.92,120.64619212171344,156.57142857142858,50,50
pickplace_push,config_2,1350000,1350000,push-v3,1,67,0.48,1739.707835779565,1176.5826959855272,336.34,187.47675883170376,159.04166666666666,50,50
pickplace_push,config_2,1400000,1400000,pick-place-v3,0,67,0.16,188.34373207860295,336.1212411491465,452.28,119.52423373098692,201.75,50,50
pickplace_push,config_2,1400000,1400000,push-v3,1,67,0.52,1687.4912898632144,1129.716355067623,315.12,186.0246461617165,144.46153846153845,50,50
pickplace_push,config_2,1450000,1450000,pick-place-v3,0,67,0.12,122.92880216874464,217.4141927685742,455.64,122.74808448565686,130.33333333333334,50,50
pickplace_push,config_2,1450000,1450000,push-v3,1,67,0.42,1995.7861045762434,1324.7031499409845,338.88,195.36565821086177,116.38095238095238,50,50
pickplace_push,config_2,1500000,1500000,pick-place-v3,0,67,0.14,157.70701541061462,245.30330892964895,457.22,118.23226708302533,194.42857142857142,50,50
pickplace_push,config_2,1500000,1500000,push-v3,1,67,0.36,2105.957613365323,1388.631458195442,364.02,191.23182746795754,122.27777777777777,50,50
pickplace_push,config_2,1550000,1550000,pick-place-v3,0,67,0.16,186.08788799588388,303.79165660633254,438.84,141.72124982888494,117.75,50,50
pickplace_push,config_2,1550000,1550000,push-v3,1,67,0.44,1956.1631057278055,1379.3955331005889,330.02,203.46302778015814,113.68181818181819,50,50
pickplace_push,config_2,1600000,1600000,pick-place-v3,0,67,0.12,356.8438909227378,557.8696706363398,461.96,110.83669914586513,183.0,50,50
pickplace_push,config_2,1600000,1600000,push-v3,1,67,0.4,2112.6988934043497,1365.040693678443,346.18,197.91852477466477,115.45,50,50
pickplace_push,config_2,1650000,1650000,pick-place-v3,0,67,0.14,328.36686906788054,551.8695348133595,450.02,126.10580106095233,143.0,50,50
pickplace_push,config_2,1650000,1650000,push-v3,1,67,0.4,2199.9139336008216,1419.6412275318612,344.56,203.95969589852896,111.4,50,50
pickplace_push,config_2,1700000,1700000,pick-place-v3,0,67,0.12,370.01351470338454,638.5822805962338,460.18,117.8104132468253,168.16666666666666,50,50
pickplace_push,config_2,1700000,1700000,push-v3,1,67,0.4,2295.9502868372706,1390.2454653507891,352.46,196.65179108967078,131.15,50,50
pickplace_push,config_2,1750000,1750000,pick-place-v3,0,67,0.14,343.18300665709336,567.7286657216539,442.34,144.8455348969785,88.14285714285714,50,50
pickplace_push,config_2,1750000,1750000,push-v3,1,67,0.34,2361.185609273508,1444.0975538635507,368.66,198.80526930149722,113.70588235294117,50,50
pickplace_push,config_2,1800000,1800000,pick-place-v3,0,67,0.16,359.4693794855185,582.5427818499141,436.4,148.1338335865957,102.5,50,50
pickplace_push,config_2,1800000,1800000,push-v3,1,67,0.34,2440.0875278290405,1420.0972662286902,367.7,199.29142336932472,110.88235294117646,50,50
pickplace_push,config_2,1850000,1850000,pick-place-v3,0,67,0.22,248.77603253675318,432.4377839316096,405.02,181.58221728091402,68.27272727272727,50,50
pickplace_push,config_2,1850000,1850000,push-v3,1,67,0.32,2519.3668915237417,1407.455068265322,374.94,195.79074731634756,109.1875,50,50
pickplace_push,config_2,1900000,1900000,pick-place-v3,0,67,0.18,337.88929741675463,497.107782021113,430.36,152.6568460733459,113.11111111111111,50,50
pickplace_push,config_2,1900000,1900000,push-v3,1,67,0.26,2639.868606667544,1383.5155924936005,390.96,190.66360589332433,80.61538461538461,50,50
pickplace_push,config_2,1950000,1950000,pick-place-v3,0,67,0.22,289.62224497478087,471.80587702192094,416.2,162.28483400163668,119.0909090909091,50,50
pickplace_push,config_2,1950000,1950000,push-v3,1,67,0.28,2557.0085481567703,1375.9994431884695,386.28,192.5002030213613,93.85714285714286,50,50
pickplace_push,config_2,2000000,2000000,pick-place-v3,0,67,0.14,349.8522580409662,507.5297907199864,448.28,133.3970657205665,130.57142857142858,50,50
pickplace_push,config_2,2000000,2000000,push-v3,1,67,0.34,2379.1423666453084,1486.1795500465169,363.16,203.95601366521186,97.52941176470588,50,50
pickplace_push,config_2,2050000,2050000,pick-place-v3,0,67,0.24,466.4982900257262,669.0622708659201,402.0,177.37968040451577,91.66666666666667,50,50
pickplace_push,config_2,2050000,2050000,push-v3,1,67,0.36,2206.6956234691897,1520.7207953472048,341.66,215.28477675404923,60.166666666666664,50,50
pickplace_push,config_2,2100000,2100000,pick-place-v3,0,67,0.18,428.517446390012,672.4510291700961,424.88,162.64053765834618,82.66666666666667,50,50
pickplace_push,config_2,2100000,2100000,push-v3,1,67,0.4,2087.5569032168646,1555.8808527254573,322.5,221.5590629320925,56.25,50,50
pickplace_push,config_2,2150000,2150000,pick-place-v3,0,67,0.32,469.92167305557626,711.982560024325,373.72,188.39093526440155,105.375,50,50
pickplace_push,config_2,2150000,2150000,push-v3,1,67,0.4,2123.610540057016,1545.3272283878593,327.9,218.46283483485615,69.75,50,50
pickplace_push,config_2,2200000,2200000,pick-place-v3,0,67,0.38,636.452645480886,766.6248674232266,351.9,193.29846331093103,110.26315789473684,50,50
pickplace_push,config_2,2200000,2200000,push-v3,1,67,0.34,2329.06875006747,1551.2146018305186,348.98,214.58707285560027,55.8235294117647,50,50
pickplace_push,config_2,2250000,2250000,pick-place-v3,0,67,0.46,792.1907342049731,910.9061941837931,327.62,202.31687512213028,125.26086956521739,50,50
pickplace_push,config_2,2250000,2250000,push-v3,1,67,0.42,2112.0917543408627,1574.2222960612692,322.98,217.30543631732093,78.52380952380952,50,50
pickplace_push,config_2,2300000,2300000,pick-place-v3,0,67,0.52,833.7744562997921,876.9578287254029,300.66,199.36261803404307,116.65384615384616,50,50
pickplace_push,config_2,2300000,2300000,push-v3,1,67,0.38,2378.1366743865256,1528.7453978936205,352.34,208.7971000267768,111.42105263157895,50,50
pickplace_push,config_2,2350000,2350000,pick-place-v3,0,67,0.5,875.4603248426723,920.7525920308586,290.28,212.70675799785764,80.56,50,50
pickplace_push,config_2,2350000,2350000,push-v3,1,67,0.5,1925.2790301069333,1554.5284832979332,297.12,220.27780604667075,94.24,50,50
pickplace_push,config_2,2400000,2400000,pick-place-v3,0,67,0.56,785.4684148407249,847.7276857603146,266.06,211.05202086263964,82.25,50,50
pickplace_push,config_2,2400000,2400000,push-v3,1,67,0.38,2307.8824567689207,1495.2018856731288,344.5,207.1778541864601,90.78947368421052,50,50
pickplace_push,config_2,2450000,2450000,pick-place-v3,0,67,0.5,878.145780601249,922.2849839234063,292.4,211.92798160638228,84.8,50,50
pickplace_push,config_2,2450000,2450000,push-v3,1,67,0.42,2190.19142158458,1544.5358066352198,328.76,214.43552477543054,92.28571428571429,50,50
pickplace_push,config_2,2500000,2500000,pick-place-v3,0,67,0.52,983.0789263662674,942.5587436999887,282.34,211.91667692558718,81.42307692307692,50,50
pickplace_push,config_2,2500000,2500000,push-v3,1,67,0.42,2165.414779113028,1583.3890417930434,322.4,218.94785512835273,77.14285714285714,50,50
pickplace_push,config_2,2550000,2550000,pick-place-v3,0,67,0.46,1074.4452176926316,974.676709380782,312.48,208.62692412387182,92.34782608695652,50,50
pickplace_push,config_2,2550000,2550000,push-v3,1,67,0.42,2176.6889160543824,1645.4704426692279,319.6,222.66236909779988,70.47619047619048,50,50
pickplace_push,config_2,2600000,2600000,pick-place-v3,0,67,0.48,1051.565434556485,989.1798034736232,299.42,212.26101471383515,82.125,50,50
pickplace_push,config_2,2600000,2600000,push-v3,1,67,0.44,2176.4055201450396,1660.4841835824784,315.28,222.4228405537525,80.18181818181819,50,50
pickplace_push,config_2,2650000,2650000,pick-place-v3,0,67,0.42,1108.3111064187572,994.3113177506742,328.88,211.6865838826787,92.57142857142857,50,50
pickplace_push,config_2,2650000,2650000,push-v3,1,67,0.42,2100.645423242244,1696.3287198678597,313.04,225.07884876919312,54.857142857142854,50,50
pickplace_push,config_2,2700000,2700000,pick-place-v3,0,67,0.44,850.7028867054039,956.6710833555338,312.26,215.13145577833598,73.31818181818181,50,50
pickplace_push,config_2,2700000,2700000,push-v3,1,67,0.58,1676.1829127181484,1639.9198147153388,262.88,219.67328616165693,91.17241379310344,50,50
pickplace_push,config_2,2750000,2750000,pick-place-v3,0,67,0.4,873.4680384343304,977.4737503808474,327.86,213.3571318570947,69.65,50,50
pickplace_push,config_2,2750000,2750000,push-v3,1,67,0.54,1818.832469850477,1625.3886998811106,287.98,220.40634921778053,107.37037037037037,50,50
pickplace_push,config_2,2800000,2800000,pick-place-v3,0,67,0.36,967.4722239397697,1010.4178319667279,349.94,203.3935975152711,83.16666666666667,50,50
pickplace_push,config_2,2800000,2800000,push-v3,1,67,0.54,1834.3566531568786,1600.6184641302088,276.56,221.68769722752054,86.22222222222223,50,50
pickplace_push,config_2,2850000,2850000,pick-place-v3,0,67,0.36,797.1384781400491,930.2355422641808,345.94,207.91348377316433,72.05555555555556,50,50
pickplace_push,config_2,2850000,2850000,push-v3,1,67,0.64,1474.5971542736356,1550.897238796816,230.56,214.6869728850137,79.0,50,50
pickplace_push,config_2,2900000,2900000,pick-place-v3,0,67,0.4,645.5752206252336,873.7710886786314,326.54,214.84300960354796,66.35,50,50
pickplace_push,config_2,2900000,2900000,push-v3,1,67,0.66,1271.2718564548795,1610.2757843104757,207.96,218.9777698157267,57.515151515151516,50,50
pickplace_push,config_2,2950000,2950000,pick-place-v3,0,67,0.48,801.0263675911362,977.2611115029381,293.56,219.1229419149656,69.91666666666667,50,50
pickplace_push,config_2,2950000,2950000,push-v3,1,67,0.62,1491.8850774827017,1664.8748078706933,226.06,219.72342633782284,58.16129032258065,50,50
pickplace_push,config_2,3000000,3000000,pick-place-v3,0,67,0.54,706.9951675500129,922.2181454014635,273.32,217.3296602502516,80.22222222222223,50,50
pickplace_push,config_2,3000000,3000000,push-v3,1,67,0.68,1442.9069102174658,1649.693936246581,212.88,217.22222609623557,77.76470588235294,50,50
pickplace_push,config_2,3050000,3050000,pick-place-v3,0,67,0.58,680.2560012759261,916.3910140611546,257.42,216.91483234162644,81.75862068965517,50,50
pickplace_push,config_2,3050000,3050000,push-v3,1,67,0.54,1889.3689738850233,1738.528922104599,268.48,227.4075941510112,71.25925925925925,50,50
pickplace_push,config_2,3100000,3100000,pick-place-v3,0,67,0.62,691.8222097851628,934.0075549926792,228.78,215.13501123997574,62.54838709677419,50,50
pickplace_push,config_2,3100000,3100000,push-v3,1,67,0.56,1766.2670250564254,1718.530118854332,254.1,226.42296072363587,60.892857142857146,50,50
pickplace_push,config_2,3150000,3150000,pick-place-v3,0,67,0.58,778.8104281137521,954.7491280348014,252.52,218.31228708865098,73.3103448275862,50,50
pickplace_push,config_2,3150000,3150000,push-v3,1,67,0.56,1694.421997329578,1716.9325159193686,246.66,227.685838875609,47.607142857142854,50,50
pickplace_push,config_2,3200000,3200000,pick-place-v3,0,67,0.62,754.4957168541591,987.6629462527028,228.0,215.71712391699552,61.29032258064516,50,50
pickplace_push,config_2,3200000,3200000,push-v3,1,67,0.58,1626.6668047242247,1733.458130471502,235.8,227.53954578920818,44.48275862068966,50,50
pickplace_push,config_2,3250000,3250000,pick-place-v3,0,67,0.64,673.6695901654915,938.5099571369435,218.68,213.8819472207479,60.4375,50,50
pickplace_push,config_2,3250000,3250000,push-v3,1,67,0.6,1598.7724368532604,1742.3951011663703,228.24,224.70902364195888,47.06666666666667,50,50
pickplace_push,config_2,3300000,3300000,pick-place-v3,0,67,0.56,719.7150059982096,960.1472970536537,258.46,217.86732622569792,68.67857142857143,50,50
pickplace_push,config_2,3300000,3300000,push-v3,1,67,0.64,1457.5566140089536,1638.6945467094756,216.14,218.0991171416317,56.46875,50,50
pickplace_push,config_2,3350000,3350000,pick-place-v3,0,67,0.66,717.2733779751767,988.2936203722364,205.62,214.07750742119893,53.96969696969697,50,50
pickplace_push,config_2,3350000,3350000,push-v3,1,67,0.72,1216.9155540811826,1579.9022186917323,181.38,206.70395768453244,57.47222222222222,50,50
pickplace_push,config_2,3400000,3400000,pick-place-v3,0,67,0.66,648.9729033536431,891.3248569915507,204.38,215.00696618994482,52.09090909090909,50,50
pickplace_push,config_2,3400000,3400000,push-v3,1,67,0.8,937.1417462997853,1404.6539986453383,143.62,182.5363134126624,54.525,50,50
pickplace_push,config_2,3450000,3450000,pick-place-v3,0,67,0.7,622.1901125135889,908.6291162810746,195.8,212.07026174918383,65.42857142857143,50,50
pickplace_push,config_2,3450000,3450000,push-v3,1,67,0.8,988.386136113326,1505.7751066578705,147.14,189.72956156227272,58.925,50,50
pickplace_push,config_2,3500000,3500000,pick-place-v3,0,67,0.68,664.3170869761033,960.9774905993332,194.5,212.2878532866665,50.73529411764706,50,50
pickplace_push,config_2,3500000,3500000,push-v3,1,67,0.92,560.4580897016386,1075.7235144433737,94.2,137.50443406579697,58.91304347826087,50,50
pickplace_push,config_2,3550000,3550000,pick-place-v3,0,67,0.68,773.8832387077656,1034.939044547273,196.56,215.06668733209239,53.76470588235294,50,50
pickplace_push,config_2,3550000,3550000,push-v3,1,67,0.82,848.8412395107305,1385.560328164491,130.5,176.5171264165813,49.390243902439025,50,50
pickplace_push,config_2,3600000,3600000,pick-place-v3,0,67,0.72,722.5536041839918,1069.141467169151,172.12,206.9221129225355,44.611111111111114,50,50
pickplace_push,config_2,3600000,3600000,push-v3,1,67,0.8,993.0842070751042,1484.5374559845732,147.0,186.16100119881966,58.75,50,50
pickplace_push,config_2,3650000,3650000,pick-place-v3,0,67,0.74,643.0575322049373,1003.9308933753371,163.36,201.9457150739641,45.08108108108108,50,50
pickplace_push,config_2,3650000,3650000,push-v3,1,67,0.88,696.2096530870311,1274.8898615818728,110.04,160.092952591261,56.86363636363637,50,50
pickplace_push,config_2,3700000,3700000,pick-place-v3,0,67,0.76,643.3408754347608,1043.2259837686902,155.58,196.23872280090546,46.81578947368421,50,50
pickplace_push,config_2,3700000,3700000,push-v3,1,67,0.9,540.0966853726958,1106.4779742205176,91.22,140.10175456664723,45.8,50,50
pickplace_push,config_2,3750000,3750000,pick-place-v3,0,67,0.78,625.3902315279405,1070.991997211291,145.16,190.95414130526902,45.07692307692308,50,50
pickplace_push,config_2,3750000,3750000,push-v3,1,67,0.9,489.52090177571904,1054.4657162108808,86.86,139.37557687260502,40.955555555555556,50,50
pickplace_push,config_2,3800000,3800000,pick-place-v3,0,67,0.82,495.64944162630934,977.6703390845609,124.4,178.0110063095733,41.951219512195124,50,50
pickplace_push,config_2,3800000,3800000,push-v3,1,67,0.94,371.73503149467876,882.0845336497623,69.68,110.56468048806803,42.212765957446805,50,50
pickplace_push,config_2,3850000,3850000,pick-place-v3,0,67,0.82,496.4735629433965,1008.4012697926189,126.08,177.92624475166267,44.0,50,50
pickplace_push,config_2,3850000,3850000,push-v3,1,67,0.88,638.8912631879784,1235.1179327893497,104.86,158.36202518409573,50.97727272727273,50,50
pickplace_push,config_2,3900000,3900000,pick-place-v3,0,67,0.86,418.4489702259743,921.6032261427334,105.72,161.02250318080468,41.53488372093023,50,50
pickplace_push,config_2,3900000,3900000,push-v3,1,67,0.9,564.5272829444048,1162.7196734917334,93.54,145.3418503714183,48.37777777777778,50,50
pickplace_push,config_2,3950000,3950000,pick-place-v3,0,67,0.88,390.1270365780696,901.7504515228319,96.94,150.7575983802732,41.97727272727273,50,50
pickplace_push,config_2,3950000,3950000,push-v3,1,67,0.92,442.17482940102394,1008.4350500358358,78.44,126.09878861351491,41.78260869565217,50,50
pickplace_push,config_2,4000000,4000000,pick-place-v3,0,67,0.9,327.18058862953364,817.9701102591824,86.84,139.2969753689533,40.93333333333333,50,50
pickplace_push,config_2,4000000,4000000,push-v3,1,67,0.96,367.7450437066643,821.3530863383496,69.22,103.69131780315604,51.270833333333336,50,50
pickplace_push,config_2,4050000,4050000,pick-place-v3,0,67,0.96,175.73851142580864,562.7791872823692,60.26,91.18221496832926,41.9375,50,50
pickplace_push,config_2,4050000,4050000,push-v3,1,67,0.94,394.3260143050325,896.0575681855793,72.46,112.21812033095294,45.170212765957444,50,50
pickplace_push,config_2,4100000,4100000,pick-place-v3,0,67,0.96,154.6021346997369,478.4870442550023,59.18,91.06169471791068,40.8125,50,50
pickplace_push,config_2,4100000,4100000,push-v3,1,67,0.96,356.24032143062686,815.6543197830155,67.94,102.62621099735422,49.9375,50,50
pickplace_push,config_2,4150000,4150000,pick-place-v3,0,67,0.98,115.99615132536559,407.47976047911015,50.02,65.18935996818212,40.83673469387755,50,50
pickplace_push,config_2,4150000,4150000,push-v3,1,67,0.94,358.90034455992395,877.620143234969,68.8,110.66902300581327,41.276595744680854,50,50
pickplace_push,config_2,4200000,4200000,pick-place-v3,0,67,1.0,59.44302686407026,23.016899590532507,41.1,5.824823725107174,41.1,50,50
pickplace_push,config_2,4200000,4200000,push-v3,1,67,0.96,323.50004496811744,782.6256949950391,64.22,98.84089255372155,46.0625,50,50
pickplace_push,config_2,4250000,4250000,pick-place-v3,0,67,1.0,62.23449944791842,27.645506362761513,42.98,12.513649690295338,42.98,50,50
pickplace_push,config_2,4250000,4250000,push-v3,1,67,0.92,487.6922360664037,1036.144844952624,84.92,131.20148704981065,48.82608695652174,50,50
pickplace_push,config_2,4300000,4300000,pick-place-v3,0,67,1.0,60.2019105627629,24.44330901313115,42.58,9.391898375836528,42.58,50,50
pickplace_push,config_2,4300000,4300000,push-v3,1,67,0.86,652.0527830416414,1246.0235089211726,107.0,160.72272993689268,43.02325581395349,50,50
pickplace_push,config_2,4350000,4350000,pick-place-v3,0,67,1.0,59.287940707381,23.57027863228885,42.32,10.385311448269189,42.32,50,50
pickplace_push,config_2,4350000,4350000,push-v3,1,67,0.82,798.1645919882266,1389.316697298655,124.84,177.87525553210668,42.48780487804878,50,50
pickplace_push,config_2,4400000,4400000,pick-place-v3,0,67,1.0,59.517197365213306,25.05052327238697,40.88,5.815672000407737,40.88,50,50
pickplace_push,config_2,4400000,4400000,push-v3,1,67,0.92,540.71598698239,1104.6904250625578,91.18,139.87351283154624,55.630434782608695,50,50
pickplace_push,config_2,4450000,4450000,pick-place-v3,0,67,1.0,59.08528711230495,21.711953114224748,41.42,7.672080312831102,41.42,50,50
pickplace_push,config_2,4450000,4450000,push-v3,1,67,0.96,320.90774765276393,757.0664378058153,63.54,94.46697079629776,45.354166666666664,50,50
pickplace_push,config_2,4500000,4500000,pick-place-v3,0,67,1.0,59.08405518317447,22.429787963003175,40.6,5.551245493635842,40.6,50,50
pickplace_push,config_2,4500000,4500000,push-v3,1,67,0.94,488.90071823955964,1008.7566123305501,84.56,127.77837318208908,58.04255319148936,50,50
pickplace_push,config_2,4550000,4550000,pick-place-v3,0,67,1.0,57.75048713454869,23.813827614154597,40.74,6.033275077705749,40.74,50,50
pickplace_push,config_2,4550000,4550000,push-v3,1,67,0.98,267.4534046064461,586.985488134105,56.76,74.43571668471628,47.714285714285715,50,50
pickplace_push,config_2,4600000,4600000,pick-place-v3,0,67,1.0,58.02532901031136,22.5917570202489,40.48,5.606992718645064,40.48,50,50
pickplace_push,config_2,4600000,4600000,push-v3,1,67,0.94,375.77910892298564,885.6095651659714,71.52,114.64786192903014,44.170212765957444,50,50
pickplace_push,config_2,4650000,4650000,pick-place-v3,0,67,1.0,57.39516617043737,23.05191662937041,40.34,5.780367900162108,40.34,50,50
pickplace_push,config_2,4650000,4650000,push-v3,1,67,0.9,558.3493688391922,1141.6085782269386,92.7,142.50975620021563,47.44444444444444,50,50
