run_label,config_name,checkpoint_step,checkpoint_label,env_name,task_one_hot_idx,mean_success_rate,std_success_rate,mean_return,std_return_across_seeds,mean_steps,mean_first_success_step,eval_seeds,total_episodes,goals
pickplace_push,config_1,1750000,1750000,push-v3,1,0.68,,1387.462836294345,,199.14,57.55882352941177,1,50,50
pickplace_push,config_1,1800000,1800000,pick-place-v3,0,0.8,,455.337926922831,,132.8,41.0,1,50,50
pickplace_push,config_1,1800000,1800000,push-v3,1,0.7,,1332.9667529737944,,195.1,64.42857142857143,1,50,50
pickplace_push,config_1,1850000,1850000,pick-place-v3,0,0.92,,273.7215866868277,,78.52,41.869565217391305,1,50,50
pickplace_push,config_1,1850000,1850000,push-v3,1,0.82,,907.297819389592,,138.68,59.36585365853659,1,50,50
pickplace_push,config_1,1900000,1900000,pick-place-v3,0,0.94,,145.66861958272833,,69.16,41.659574468085104,1,50,50
pickplace_push,config_1,1900000,1900000,push-v3,1,0.92,,490.81393213234765,,86.56,50.608695652173914,1,50,50
pickplace_push,config_1,1950000,1950000,pick-place-v3,0,0.94,,144.4650497670605,,70.16,42.723404255319146,1,50,50
pickplace_push,config_1,1950000,1950000,push-v3,1,0.74,,1164.9716570183273,,173.14,58.2972972972973,1,50,50
pickplace_push,config_1,2000000,2000000,pick-place-v3,0,0.98,,57.27354990303749,,50.36,41.183673469387756,1,50,50
pickplace_push,config_1,2000000,2000000,push-v3,1,0.94,,526.4371247197563,,89.2,62.97872340425532,1,50,50
pickplace_push,config_1,2050000,2050000,pick-place-v3,0,0.98,,55.12584703845365,,50.16,40.97959183673469,1,50,50
pickplace_push,config_1,2050000,2050000,push-v3,1,0.84,,699.9815053833315,,120.48,48.19047619047619,1,50,50
pickplace_push,config_1,2100000,2100000,pick-place-v3,0,0.98,,54.185256018921216,,50.02,40.83673469387755,1,50,50
pickplace_push,config_1,2100000,2100000,push-v3,1,0.9,,478.3645846776558,,92.44,47.15555555555556,1,50,50
pickplace_push,config_1,2150000,2150000,pick-place-v3,0,0.98,,53.696056460748,,50.18,41.0,1,50,50
pickplace_push,config_1,2150000,2150000,push-v3,1,0.94,,371.43674682673316,,70.36,42.93617021276596,1,50,50
pickplace_push,config_1,2200000,2200000,pick-place-v3,0,0.98,,54.534078141122315,,49.88,40.69387755102041,1,50,50
pickplace_push,config_1,2200000,2200000,push-v3,1,0.94,,383.0305918848412,,70.8,43.40425531914894,1,50,50
pickplace_push,config_1,2250000,2250000,pick-place-v3,0,0.98,,53.452659779984884,,50.0,40.816326530612244,1,50,50
pickplace_push,config_1,2250000,2250000,push-v3,1,0.98,,213.7012875526816,,49.86,40.673469387755105,1,50,50
pickplace_push,config_1,2300000,2300000,pick-place-v3,0,0.98,,53.5348663275995,,50.72,41.55102040816327,1,50,50
pickplace_push,config_1,2300000,2300000,push-v3,1,0.98,,231.7706533164105,,61.92,52.97959183673469,1,50,50
pickplace_push,config_1,2350000,2350000,pick-place-v3,0,1.0,,56.90921884720377,,42.32,42.32,1,50,50
