run_label,config_name,checkpoint_step,checkpoint_label,env_name,task_one_hot_idx,mean_success_rate,std_success_rate,mean_return,std_return_across_seeds,mean_steps,mean_first_success_step,eval_seeds,total_episodes,goals
basketball_pickplace,config_1,2800000,2800000,pick-place-v3,1,0.72,,673.6703627556481,,173.72,46.833333333333336,1,50,50
basketball_pickplace,config_1,2850000,2850000,basketball-v3,0,0.0,,1491.7791457615033,,500.0,,1,50,50
basketball_pickplace,config_1,2850000,2850000,pick-place-v3,1,0.74,,697.3846654132803,,164.02,45.972972972972975,1,50,50
basketball_pickplace,config_1,2900000,2900000,basketball-v3,0,0.0,,1540.6248445834938,,500.0,,1,50,50
basketball_pickplace,config_1,2900000,2900000,pick-place-v3,1,0.9,,319.6488573614881,,92.3,47.0,1,50,50
basketball_pickplace,config_1,2950000,2950000,basketball-v3,0,0.0,,1802.7350608234349,,500.0,,1,50,50
basketball_pickplace,config_1,2950000,2950000,pick-place-v3,1,0.94,,199.86094542269737,,73.96,46.765957446808514,1,50,50
basketball_pickplace,config_1,3000000,3000000,basketball-v3,0,0.02,,1936.4011812799376,,492.68,134.0,1,50,50
basketball_pickplace,config_1,3000000,3000000,pick-place-v3,1,1.0,,89.62182606381631,,48.08,48.08,1,50,50
basketball_pickplace,config_1,3050000,3050000,basketball-v3,0,0.0,,2234.1221733224825,,500.0,,1,50,50
basketball_pickplace,config_1,3050000,3050000,pick-place-v3,1,1.0,,77.67990041332499,,46.04,46.04,1,50,50
basketball_pickplace,config_1,3100000,3100000,basketball-v3,0,0.0,,2162.2055471461144,,500.0,,1,50,50
basketball_pickplace,config_1,3100000,3100000,pick-place-v3,1,1.0,,78.82250198888379,,45.4,45.4,1,50,50
basketball_pickplace,config_1,3150000,3150000,basketball-v3,0,0.0,,1995.7136584724744,,500.0,,1,50,50
basketball_pickplace,config_1,3150000,3150000,pick-place-v3,1,0.98,,77.34171484314543,,54.16,45.06122448979592,1,50,50
basketball_pickplace,config_1,3200000,3200000,basketball-v3,0,0.0,,2258.4397805003955,,500.0,,1,50,50
basketball_pickplace,config_1,3200000,3200000,pick-place-v3,1,1.0,,75.64876080476678,,45.44,45.44,1,50,50
basketball_pickplace,config_1,3250000,3250000,basketball-v3,0,0.0,,2134.2307252386936,,500.0,,1,50,50
basketball_pickplace,config_1,3250000,3250000,pick-place-v3,1,0.94,,72.20228479120775,,73.82,46.61702127659574,1,50,50
basketball_pickplace,config_1,3300000,3300000,basketball-v3,0,0.0,,2420.67039527906,,500.0,,1,50,50
basketball_pickplace,config_1,3300000,3300000,pick-place-v3,1,0.98,,71.41886933235335,,53.98,44.87755102040816,1,50,50
basketball_pickplace,config_1,3350000,3350000,basketball-v3,0,0.0,,2531.56895180158,,500.0,,1,50,50
basketball_pickplace,config_1,3350000,3350000,pick-place-v3,1,1.0,,77.26782279172788,,45.8,45.8,1,50,50
basketball_pickplace,config_1,3400000,3400000,basketball-v3,0,0.02,,2981.228614569421,,495.38,269.0,1,50,50
basketball_pickplace,config_1,3400000,3400000,pick-place-v3,1,1.0,,78.16929240282627,,46.3,46.3,1,50,50
basketball_pickplace,config_1,3450000,3450000,basketball-v3,0,0.26,,2406.4812305170826,,401.52,121.23076923076924,1,50,50
basketball_pickplace,config_1,3450000,3450000,pick-place-v3,1,1.0,,75.31383527719974,,44.72,44.72,1,50,50
basketball_pickplace,config_1,3500000,3500000,basketball-v3,0,0.34,,1897.6562562883291,,362.64,96.0,1,50,50
basketball_pickplace,config_1,3500000,3500000,pick-place-v3,1,1.0,,75.40979209316494,,44.66,44.66,1,50,50
basketball_pickplace,config_1,3550000,3550000,basketball-v3,0,0.22,,1983.877071383559,,407.48,79.45454545454545,1,50,50
basketball_pickplace,config_1,3550000,3550000,pick-place-v3,1,1.0,,77.13292362860756,,44.68,44.68,1,50,50
basketball_pickplace,config_1,3600000,3600000,basketball-v3,0,0.46,,1314.8120787850526,,311.48,90.17391304347828,1,50,50
basketball_pickplace,config_1,3600000,3600000,pick-place-v3,1,1.0,,76.91172837590837,,44.12,44.12,1,50,50
basketball_pickplace,config_1,3650000,3650000,basketball-v3,0,0.72,,920.5390353108507,,204.64,89.77777777777777,1,50,50
basketball_pickplace,config_1,3650000,3650000,pick-place-v3,1,1.0,,78.10995218289355,,44.86,44.86,1,50,50
basketball_pickplace,config_1,3700000,3700000,basketball-v3,0,0.62,,729.6744711520197,,248.18,93.83870967741936,1,50,50
basketball_pickplace,config_1,3700000,3700000,pick-place-v3,1,1.0,,76.1251106730424,,48.42,48.42,1,50,50
basketball_pickplace,config_1,3750000,3750000,basketball-v3,0,0.78,,752.2211893844419,,181.12,91.17948717948718,1,50,50
basketball_pickplace,config_1,3750000,3750000,pick-place-v3,1,0.98,,79.07810855529625,,63.78,54.87755102040816,1,50,50
basketball_pickplace,config_1,3800000,3800000,basketball-v3,0,0.92,,387.8499404461129,,108.72,74.69565217391305,1,50,50
basketball_pickplace,config_1,3800000,3800000,pick-place-v3,1,1.0,,71.68522284890601,,44.42,44.42,1,50,50
basketball_pickplace,config_1,3850000,3850000,basketball-v3,0,0.82,,481.5723276170811,,156.4,80.97560975609755,1,50,50
basketball_pickplace,config_1,3850000,3850000,pick-place-v3,1,1.0,,71.98877587955296,,45.04,45.04,1,50,50
basketball_pickplace,config_1,3900000,3900000,basketball-v3,0,0.96,,170.6673232246502,,84.94,67.64583333333333,1,50,50
basketball_pickplace,config_1,3900000,3900000,pick-place-v3,1,0.98,,75.07685028691216,,55.74,46.67346938775511,1,50,50
basketball_pickplace,config_1,3950000,3950000,basketball-v3,0,1.0,,168.23749010563645,,71.58,71.58,1,50,50
basketball_pickplace,config_1,3950000,3950000,pick-place-v3,1,1.0,,69.7604785689578,,46.02,46.02,1,50,50
basketball_pickplace,config_1,4000000,4000000,basketball-v3,0,1.0,,161.52043132307463,,65.28,65.28,1,50,50
basketball_pickplace,config_1,4000000,4000000,pick-place-v3,1,0.98,,73.91476746717488,,57.28,48.24489795918368,1,50,50
basketball_pickplace,config_1,4050000,4050000,basketball-v3,0,1.0,,159.28234808260203,,66.62,66.62,1,50,50
